followup_id	plot_label	corpus_database_id	name	followup_track	original_assigned_to	decision	confidence	gpt_needed	assign_after_codex	selected_artifact_ids	selected_local_paths	selected_sample_paths	parser_evidence_counts	decision_basis	recommended_next_action	landing_url	raw_url	existing_local_paths
result_artifact_followup_c3c2e495b501daec	figure1	corpus_db_lead_metaketa_iii_2021	EGAP Metaketa III	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_34d48e32418d3874 | source_artifact_c4c821576be677e8 | source_artifact_c4317fe8f0b1754c | source_artifact_1eae09b877d704cf | source_artifact_5d99830808421a3b | source_artifact_4a2c3e4891eaa66b | source_artifact_b7649dbb17668a1a | source_artifact_5d9335138656df3c	data/derived/replication_pairs/harvest/staged/metaketa_iii_2021__stage.csv | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/baseline_forqual.Rdata | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/blocks_forqual.Rdata | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/community_precip_stats.xlsx | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/sisar_forqual.Rdata | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/trainersurvey_forqual.Rdata | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/osf_wscxp/wells_forqual.Rdata | data/raw/replication_projects/lead_harvest/metaketa_iii_2021/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_34d48e32418d3874.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_c4c821576be677e8.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_c4317fe8f0b1754c.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_1eae09b877d704cf.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5d99830808421a3b.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_4a2c3e4891eaa66b.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_b7649dbb17668a1a.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5d9335138656df3c.json	parser_rows=26; sampled=26; high=0; medium=7; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/metaketa_iii_2021__stage.csv has default_action=stage_only; expected_rows=30; promotion_blocker=metric_not_on_shared_d_axis|source_not_pair_buildable; notes=Parent replication package and Uganda Brazil and Costa Rica component data are now local including site_estimates Rdata and Stata or R payloads. This is usable native field-experiment evidence but not a direct original-versus-replication D/N table for Plot 1	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/metaketa_iii_2021 | data/derived/replication_pairs/harvest/staged/metaketa_iii_2021__stage.csv
result_artifact_followup_b4279fb7901543de	figure1	corpus_db_lead_metaketa_iv_2021	EGAP Metaketa IV	codex_local_mirror_identification	codex	already_extracted_corpus_result_rows	high	no	none	source_artifact_ef99ec2483110b00 | source_artifact_f9cc5d7bf662db62	data/raw/replication_projects/lead_harvest/metaketa_iv_2021/osf_xqd3v_outputs/data/out/meta-estimates-main-hypotheses-original.RDS | data/raw/replication_projects/lead_harvest/metaketa_iv_2021/osf_xqd3v_outputs/data/out/study-estimates-main-hypotheses-original.RDS	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_ef99ec2483110b00.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f9cc5d7bf662db62.json	parser_rows=16; sampled=16; high=2; medium=10; extracted=2	At least one parser-ready artifact for this source family has already produced CORPUS_RESULTS-shaped rows.	Use the existing corpus-results proposal; next work is mapping corpus-native rows to paper/result identities.			data/raw/replication_projects/lead_harvest/metaketa_iv_2021 | data/derived/replication_pairs/harvest/staged/metaketa_iv_2021__stage.csv
result_artifact_followup_8a3ea7e47391f726	figure1	corpus_db_lead_ern_pe_rrr_openneuro	ERN Pe RRR OpenNeuro	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_5d0df48395930fb8 | source_artifact_51aa57f83e6d6e68 | source_artifact_cabfcad70fd7bce7 | source_artifact_f62f4cb104b83bfe | source_artifact_cc6d06cc6bdfc6a6 | source_artifact_3ba03d4efa46113b	data/derived/replication_pairs/harvest/staged/ern_pe_rrr_openneuro__stage.csv | data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro/osf_8cbua_7ku9r/ReliabilityTable.csv | data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro/osf_8cbua_7ku9r/gavs_resp.csv | data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro/osf_8cbua_7ku9r/gavs_stim.csv | data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro/osf_8cbua_7ku9r/rrr_ern_alldata.RData | data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5d0df48395930fb8.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_51aa57f83e6d6e68.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_cabfcad70fd7bce7.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f62f4cb104b83bfe.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_cc6d06cc6bdfc6a6.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_3ba03d4efa46113b.json	parser_rows=6; sampled=6; high=0; medium=5; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/ern_pe_rrr_openneuro__stage.csv has default_action=review_only; expected_rows=0; promotion_blocker=metric_not_on_shared_d_axis|original_side_missing; notes=OpenNeuro provides raw EEG and OSF 8cbua has local summary and analysis artifacts including ReliabilityTable and rrr_ern_alldata. These are replication-side ERP materials in native metrics and do not provide a compact original-versus-replication D/N result table	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro | data/derived/replication_pairs/harvest/staged/ern_pe_rrr_openneuro__stage.csv
result_artifact_followup_b51775d06d81306b	figure1	corpus_db_i4r_public_workbook	I4R public workbook	codex_local_mirror_identification	codex	already_extracted_corpus_result_rows	high	no	none	source_artifact_a7fc58db11a30812	data/raw/replication_projects/i4r/meta_database.xlsx	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a7fc58db11a30812.json	parser_rows=1; sampled=1; high=1; medium=0; extracted=1	At least one parser-ready artifact for this source family has already produced CORPUS_RESULTS-shaped rows.	Use the existing corpus-results proposal; next work is mapping corpus-native rows to paper/result identities.			data/raw/replication_projects/i4r/meta_database.xlsx
result_artifact_followup_eab9868baae1229e	figure1	corpus_db_lead_ibl_repro_ephys_2024	IBL reproducible electrophysiology	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_d8274c1360960bf7 | source_artifact_d5bb553b48153ce3	data/derived/replication_pairs/harvest/staged/ibl_repro_ephys_2024__stage.csv | data/raw/replication_projects/lead_harvest/ibl_repro_ephys_2024/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_d8274c1360960bf7.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_d5bb553b48153ce3.json	parser_rows=2; sampled=2; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/ibl_repro_ephys_2024__stage.csv has default_action=review_only; expected_rows=0; promotion_blocker=metric_not_on_shared_d_axis|source_not_pair_buildable; notes=AWS registry entry is a large neurophysiology reproducibility dataset rather than a compact paper-level original-versus-replication D/N pair source	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/ibl_repro_ephys_2024 | data/derived/replication_pairs/harvest/staged/ibl_repro_ephys_2024__stage.csv
result_artifact_followup_a2015d0f1412c650	figure1	corpus_db_lead_ies_systematic_replication	IES systematic replication awards	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_6103f8bd2dfba2f1 | source_artifact_faef17430a3ff024	data/derived/replication_pairs/harvest/staged/ies_systematic_replication__stage.csv | data/raw/replication_projects/lead_harvest/ies_systematic_replication/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_6103f8bd2dfba2f1.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_faef17430a3ff024.json	parser_rows=2; sampled=2; high=0; medium=2; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/ies_systematic_replication__stage.csv has default_action=review_only; expected_rows=0; promotion_blocker=source_not_pair_buildable; notes=IES page is a funding program page for replication grants rather than a downloadable row-level result table	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/ies_systematic_replication | data/derived/replication_pairs/harvest/staged/ies_systematic_replication__stage.csv
result_artifact_followup_6d937ab6d07dda7d	figure1	corpus_db_lead_jaljuli_kafkafi_2023	Jaljuli Kafkafi multi lab rodent replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_506964a6567e44e0 | source_artifact_929b37d79681323a	data/derived/replication_pairs/harvest/staged/jaljuli_kafkafi_2023__stage.csv | data/raw/replication_projects/lead_harvest/jaljuli_kafkafi_2023/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_506964a6567e44e0.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_929b37d79681323a.json	parser_rows=2; sampled=2; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/jaljuli_kafkafi_2023__stage.csv has default_action=stage_only; expected_rows=152; promotion_blocker=effect_conversion_policy_missing; notes=Best preclinical rodent replication corpus but extraction policy is pending	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/jaljuli_kafkafi_2023 | data/derived/replication_pairs/harvest/staged/jaljuli_kafkafi_2023__stage.csv
result_artifact_followup_9b2ad1f66c386400	figure1	corpus_db_li_2024_pd_1_pd_l1_phase_ii_iii_oncology	Li 2024 PD-1/PD-L1 phase II/III oncology	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_67e3af1c60f36d31	data/derived/replication_pairs/harvest/staged/li_2024_pd1_pdl1_phase2_phase3_orr__stage.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_67e3af1c60f36d31.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/li_2024_pd1_pdl1_phase2_phase3_orr__stage.csv has default_action=stage_native_metric; expected_rows=51; promotion_blocker=native_one_arm_orr_not_randomized_treatment_contrast; notes=Staged only: matched early-phase/phase-III ORR responder counts, but ORR is a one-arm oncology activity metric rather than a randomized active-vs-control treatment effect.	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/derived/replication_pairs/harvest/staged/li_2024_pd1_pdl1_phase2_phase3_orr__stage.csv
result_artifact_followup_91c7d8dbcf0f396c	figure1	corpus_db_ml1_summary_workbook	ML1 summary workbook	codex_local_mirror_identification	codex	already_extracted_corpus_result_rows	high	no	none	source_artifact_e0ab2df75ca634f0	data/raw/replication_projects/ml1/ML-_Summary_Statistics.xlsx	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_e0ab2df75ca634f0.json	parser_rows=1; sampled=1; high=1; medium=0; extracted=1	At least one parser-ready artifact for this source family has already produced CORPUS_RESULTS-shaped rows.	Use the existing corpus-results proposal; next work is mapping corpus-native rows to paper/result identities.			data/raw/replication_projects/ml1/ML-_Summary_Statistics.xlsx
result_artifact_followup_992689b9bd3405cd	figure1	corpus_db_ml3_manuscript_tables_bundle	ML3 manuscript tables bundle	codex_local_mirror_identification	codex	already_integrated_live_pair_source	high	no	none	source_artifact_c82709c9198424ae	data/raw/replication_projects/ml3/Many Labs 3 Manuscript Tables.txt	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_c82709c9198424ae.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Altmejd harmonized Many Labs 3: integrated_in_build=True; terminal_status=integrated; classification=harmonized aggregated pair table; live_pair_rows=10; catalog_usable_pair_rows=10; notes=Used because the ML3 manuscript tables expose ES cleanly but not a ready original-N row structure.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.			data/raw/replication_projects/ml3/Many Labs 3 Manuscript Tables.txt
