source_family,year,study_slug,title,study_url,row_status,prereg_evidence,d_n_status,notes
TESS peer-reviewed survey-experiment archive,2020,blundell1051,Lotteries: A Behavioral Welfare Evaluation,https://tessexperiments.org/study/blundell1051,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,clifford1222,How Candidates Can Signal Sincerity in an Era of Cynicism,https://tessexperiments.org/study/clifford1222,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,connors1226,Everyone’s Doing It: Affective Polarization is Inflated by Social Pressure,https://tessexperiments.org/study/connors1226,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,graham1155,A Conditional Commitment? Partisan Identity and Support for Democracy in the United States,https://tessexperiments.org/study/graham1155,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,hollin1121,"Price Disclosure Laws for Direct-to-Consumer Pharmaceutical Advertising: Price Transparency, Information Asymmetry and Consumer Behavior",https://tessexperiments.org/study/hollin1121,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,jakubiak1098,Do the benefits of receiving affectionate touch generalize beyond satisfied couples?,https://tessexperiments.org/study/jakubiak1098,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,klarS44,Gender Versus Party? Do Abortion Frames Affect Issue Engagement?,https://tessexperiments.org/study/klarS44,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,kosaiS50,Educational Attainment and Stigmatization in Prisoner Reentry,https://tessexperiments.org/study/kosaiS50,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,raychaudhuri1265,The Political Effects of Opioid Addiction Frames,https://tessexperiments.org/study/raychaudhuri1265,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,silviS56,Temporal orientation and energy saving investments: a survey experiment,https://tessexperiments.org/study/silviS56,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,stephens-dougan1282,Backlash Effect? White Americans' Response to the Coronavirus Pandemic,https://tessexperiments.org/study/stephens-dougan1282,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2020,stoker1063,Equivalency Framing of Societal Problems and Policy Solutions,https://tessexperiments.org/study/stoker1063,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
