plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	repo_search_osf_2fbc716f7f67	Many Labs 4: Replicating Mortality Salience with and without Original Author Involvement	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	osf.io	https://osf.io/8ccnw/			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/8ccnw	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	citation_search_crossref_f9ca11ca4cfc	Many Labs 5: Registered Replication of LoBue and DeLoache (2008)	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1177/2515245920953350			unknown; search metadata only	yes	yes	yes	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/10_1177_2515245920953350	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	biblio_search_openalex_1c502db683ac	Many Labs 5: Testing Pre-Data-Collection Peer Review as an Intervention to Increase Replicability	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1177/2515245920958687			unknown; search metadata only	yes	unknown	yes	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w2936257342	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_c75edd0dddf4	Mastroianni_2023 Replication Project	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	osf.io	https://osf.io/bt58q/			unknown; search metadata only	yes	yes	yes	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/bt58q	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	citation_search_openalex_8dc2c2e8bc8e	Meta-Analysis	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.4324/9781351137713-22			unknown; search metadata only	yes	yes	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w4235752323	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	citation_search_openalex_cites_7c2996716eed	Meta-analyzing the multiverse: A peek under the hood of selective reporting.	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1037/met0000559			unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w4376130954	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	biblio_search_europepmc_2288d4a489a5	Meta-regression to explain shrinkage and heterogeneity in large-scale replication projects.	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1371/journal.pone.0327799			unknown; search metadata only	yes	unknown	yes	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/pmc12316214	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	biblio_search_europepmc_ab974cf9ef23	Metascientific replication project with the advanced meta-experimental protocol of the transparent psi project procedures for testing the precognitive effect claimed by Bem.	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1371/journal.pone.0335330			unknown; search metadata only	unknown	yes	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/pmc12588471	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	biblio_search_crossref_87bab505c18a	Nanoscience is latest discipline to embrace large-scale replication efforts	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1038/d41586-026-00439-6			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/10_1038_d41586_026_00439_6	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_aacaad9d5dee	Perspectives on Psychological Science—Registered Replication Reports	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	osf.io	https://osf.io/hj6da/			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/hj6da	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	biblio_search_openalex_4cc77f01fc8b	Predicting replicability—Analysis of survey and prediction market data from large-scale forecasting projects	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1371/journal.pone.0248780			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w3128154373	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_4bf7723bf7b0	Predicting replication outcomes in the Many Labs 2 study	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	osf.io	https://osf.io/x74r5/			unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/x74r5	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	domain_search_openalex_2481753d43b5	Predicting the replicability of social science lab experiments	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.1371/journal.pone.0225826			unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w2937339363	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	citation_search_openalex_cites_f3b6a5ee39eb	Preprint - Meta-Analyzing the Multiverse: A Peek Under the Hood of Selective Reporting	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	doi.org	https://doi.org/10.31234/osf.io/43yae			unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/https_openalex_org_w3160477505	high	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
