corpus_database_id	merge_key	merge_basis	name	record_kind	inventory_status	source_family	domain_or_field	description	why_relevant	plot_universe_ids	current_scope_roles	figure1_replication_relevance	figure2_published_relevance	figure3_prereg_relevance	discovery_source	discovery_source_path	source_key	citation_key	landing_url	raw_url	host	access_class	access_status	local_raw_paths	backing_files	staged_paths	promoted_paths	expected_rows	known_rows	known_pair_rows	known_paper_units	known_test_rows	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	has_prereg_or_planning_info	has_publication_links	parser_family	parser_status	blocker_codes	next_action	notes	last_seen
lead_independent_replication_initiative	url:https://www.nature.com/articles/sdata201682	normalized_landing_url	Independent Replication Initiative	replication_project	stage_only	moral_judgment			Ten pre publication replications in moral judgment	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	independent_replication_initiative		https://www.nature.com/articles/sdata201682		Nature	public						10					unknown	unknown		yes			article_plus_repository	stage_only		stage_only	Ten pre publication replications in moral judgment	2026-05-01
corpus_db_lead_jaljuli_kafkafi_2023	source_key:lead::jaljuli_kafkafi_2023	source_key	Jaljuli Kafkafi multi lab rodent replication	replication_project	staged_only	Preclinical multi-lab rodent replication source from the Jaljuli/Kafkafi mouse-phenome materials.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=effect_conversion_policy_missing	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	lead::jaljuli_kafkafi_2023	jaljuliKafkafi2023MousePhenome					landing_probe_only	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/jaljuli_kafkafi_2023	raw_lead_dir; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/jaljuli_kafkafi_2023__stage.csv			0	0				unknown	unknown	no				staged_only	conversion_policy_missing		generic_stage_csv; rows=1; cols=14 | raw lead-harvest artifact directory present; landing_probe_only; landing_preview.bin, landing_probe.json	2026-05-01
lead_jaljuli_kafkafi_2023	url:https://phenome.jax.org	normalized_landing_url	Jaljuli Kafkafi multi lab rodent replication	replication_project	stage_only	preclinical			Best preclinical rodent replication corpus but extraction policy is pending	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	jaljuli_kafkafi_2023		https://phenome.jax.org/		Mouse Phenome Database	public						152					unknown	unknown		yes			mpd_manifest	stage_only		stage_only	Best preclinical rodent replication corpus but extraction policy is pending	2026-05-01
corpus_db_kerschbaumer_2020_rheumatology_phase_ii_iii	source_key:kerschbaumer 2020 rheumatology phase ii/iii	source_key	Kerschbaumer 2020 rheumatology phase II/III	replication_project	integrated_live	Clinical phase II to phase III pairs is a harvest-promoted pair table source. The source contributes structured original-versus-replication D/N rows.		Integrated replication-pair source with common D and N on both sides.	included in live build with 32 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Kerschbaumer 2020 rheumatology phase II/III	internalKerschbaumerPhaseIiIiiRheumatology					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/kerschbaumer_2020_rheumatology_phase2_phase3__stage.csv | staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/kerschbaumer_2020_rheumatology_phase2_phase3__stage.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/kerschbaumer_2020_rheumatology_phase2_phase3_acr20__promoted_pairs.csv		32	32				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source. | generic_stage_csv | rows=205 | cols=23	2026-05-01
lead_angrist_learning_curve_2023	url:https://www.openicpsr.org/openicpsr/project/189561/view	normalized_landing_url	Learning Curve tutoring replication	replication_project	probe_only	education			Registration required	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	angrist_learning_curve_2023		https://www.openicpsr.org/openicpsr/project/189561/view		openICPSR	yes_login						15					non_d_summary	yes		yes			openicpsr_bundle	probe_only		probe_only	Registration required	2026-05-01
corpus_db_li_2024_pd_1_pd_l1_phase_ii_iii_oncology	source_key:li 2024 pd-1/pd-l1 phase ii/iii oncology	source_key	Li 2024 PD-1/PD-L1 phase II/III oncology	replication_project	staged_only	Li 2024 PD-1/PD-L1 phase II/III oncology is a cataloged replication or generalizability source. The local evidence has been staged but still needs parser, metric, or conversion work before promotion.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_decision=stage_native_metric:51; analytic_status=native_one_arm_orr_not_randomized_treatment_contrast:51	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Li 2024 PD-1/PD-L1 phase II/III oncology	internalLiPd1Pdl1PhaseIiIiiOncology					staged_only		staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/li_2024_pd1_pdl1_phase2_phase3_orr__stage.csv			0	0				unknown	unknown	no				staged_only			pair_table_with_d; rows=51; cols=36	2026-05-01
corpus_db_linguistic_frame_liability_clean_csvs	source_key:linguistic frame liability clean csvs	source_key	Linguistic frame effect on blame and liability	replication_project	integrated_live	Preregistered direct replication of the linguistic frame effect on perceived blame and financial liability in legal/psychology judgment.		Integrated replication-pair source with common D and N on both sides.	included in live build with 6 integrated pair rows; family also retains pre-promotion artifacts; other artifact notes: promotion_blocker=parser_family_not_implemented	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Linguistic frame liability clean csvs	tonkovic2022linguisticOsf					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/linguistic_frame_liability	live_pair_source; raw_lead_dir; source_catalog_row; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/linguistic_frame_liability__stage.csv			6	6				unknown	unknown	yes				integrated	parser_not_implemented		Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Materials.docx, osf_01_download.json, osf_02__Instructions_and_informed_consent.docx, osf_02_download.json, osf_03__Materials_translation_final.docx, osf_03_download.json, osf_04__rrr_stage-1_the-blame-game-main-text.docx, osf_04_download.json, osf_05__Study_1a_Croatian_materials_SurveyMonkey.pdf, osf_05_download.json	2026-05-01
lead_linguistic_frame_liability	url:https://osf.io/jmknw	normalized_landing_url	Linguistic frame effect on blame and liability	replication_project	auto_integrate	legal_psychology			English and Croatian replication set	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	linguistic_frame_liability		https://osf.io/jmknw/		OSF	public						4					unknown	unknown		yes			osf_project	auto_integrate		auto_integrate	English and Croatian replication set	2026-05-01
corpus_db_loopr_coding_workbook	source_key:loopr coding workbook	source_key	LOOPR coding workbook	replication_project	integrated_live	Life Outcomes of Personality Replication project workbook. It codes original and replication effects for personality-outcome associations, with Fisher-z and bounded numeric fallbacks converted into D/N pair rows.		Integrated replication-pair source with common D and N on both sides.	included in live build with 118 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	LOOPR coding workbook	soto2019loopr					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/loopr/Replication coding and results.xlsx				118	118				unknown	unknown	yes				integrated			Integrated from the public coding workbook using outcome-level Fisher-z columns first, then bounded numeric effect fallbacks.	2026-05-01
corpus_db_msrp_chen_et_al_2013_report_table	source_key:msrp chen et al. 2013 report table	source_key	Management Science Replication Project	replication_project	integrated_live	Management Science Replication Project: replications of operations and management-science experiments. Local rows are parsed from project report tables into original-versus-replication effect pairs.		Integrated replication-pair source with common D and N on both sides.	included in live build with 26 integrated pair rows; family also retains pre-promotion artifacts	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	MSRP Chen et al. 2013 report table	davis2023managementscience					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/msrp_om_2023	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/msrp_om_2023/msrp_public_extra/ChenEtAl2013_ReplicationReport.pdf	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/msrp_om_2023__stage.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/msrp_additional_report_tables__promoted_pairs.csv | /media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/msrp_croson_donohue__promoted_pairs.csv | /media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/msrp_schweitzer_cachon__promoted_pairs.csv		26	26				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source.	2026-05-01
lead_msrp_om_2023	url:https://msreplication.utdallas.edu/papers	normalized_landing_url	Management Science Replication Project	replication_project	auto_integrate	operations_management			Primary overnight target with low overlap risk	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	msrp_om_2023		https://msreplication.utdallas.edu/papers/	https://services.informs.org/dataset/mnsc/download.php?doi=mnsc.2023.4866	INFORMS	yes_login						20					d_compatible	yes		yes			msrp_zip	auto_integrate		auto_integrate	Primary overnight target with low overlap risk	2026-05-01
corpus_db_manual_paper_grounded_pairs	source_key:manual paper-grounded pairs	source_key	Manual paper-grounded pairs	replication_project	catalog_integrated	Manual recovery layer grounded in supplements, DOI targets, project records, and downloaded papers where automated tables missed appendix-aligned pairs.		Support, alias, or cross-check catalog source; not a plotted row source.	source catalog marks this source as integrated	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Manual paper-grounded pairs	douglass2026manualPairs					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/manual_papers				0	0				unknown	unknown	no				integrated			Manual rows grounded to fetched supplements, stable DOI targets, local project records, or downloaded papers where the automated project tables still missed the appendix-aligned pair.	2026-05-01
corpus_db_many_labs_2_public_join	source_key:many labs 2 public join	source_key	Many Labs 2 public join	replication_project	integrated_live	Many Labs 2 multi-lab psychology replication project. The local join combines public replication summary rows with original-effect files to form original-versus-replication pairs.		Integrated replication-pair source with common D and N on both sides.	included in live build with 28 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Many Labs 2 public join	klein2018					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/ml2/table5data_RM.csv				28	28				unknown	unknown	yes				integrated			Built from public replication summary plus original-effects files.	2026-05-01
