source_file_id	source_id	source_byte_class	file_role	media_type_sniffed	byte_size	local_path	local_file_exists	parser_priority_rank	parser_route	recommended_parser_stack	level6_track	linked_source_result_count	linked_unverified_result_count	linked_evidence_levels	linked_source_result_ids	linked_result_labels	worklist_status	next_action
file_5518e04e3737	src_zhang2025clinifact	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	4|5	sr_60360366c47c|sr_6d53289e06ab|sr_1ba37b2938cd	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol. || Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients. || Aflibercept versus placebo in combination with docetaxel and prednisone for treatment of men with metastatic castration-resistant prostate cancer (VENICE): a phase 3, double-blind randomised trial.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_fdf28e92b82d	src_havranekarmingtondata	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	2	sr_f44201a1b8b4|sr_30b176b2d082|sr_bbf5b92dab8e	Corbo & Osbat (2013) || Mohler & Seitz (2012) || Faria & Haddad (2014)	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_985966629ce5	src_esareywu2016	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	4	sr_b35dc7490583|sr_459c73f90a3d|sr_6e5c68827050	Locating Supreme Court Opinions in Doctrine Space || The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy || Who Gets a Swiss Passport? A Natural Experiment in Immigrant Discrimination	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_97eb925461d5	src_soto2019loopr	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	4	sr_be4fa916ebbe|sr_505408ec5cfe|sr_3cef793ec7a4	Religious beliefs and behavior: Cognitive orientation towards spirituality - C || Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524. || Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and partner‐ratings. Journal of Personality, 68, 413-449.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_4bd4ea10b363	src_ying2023pilot	dataset_file	derived_table	csv	9809	data/derived/replication_pairs/harvest/staged/ying_2023_partial_reconstruction__stage.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_bc78312ff9c4|sr_148ffca3367c	Weight-loss maintenance / weight regain || Cluster randomized pilot controlled trial of an occupational therapy intervention for residents with stroke in UK care homes	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_47b77510380f	src_masur2025privacy	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_266b83deab6b|sr_bb35048cf955	Privacy calculus/privacy paradox/context collapse replication (Vitak model) || intentional_disclosure: audience → privacy setting	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_b99131f95531	src_bergmann2018metalab	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_6884c920951c|sr_e786a4f0bdc3	Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344. || Meltzoff, A. N., & Moore, M. K. (1989). Imitation in newborn infants: Exploring the range of gestures imitated and the underlying mechanisms. Developmental Psychology, 25, 954ñ962	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_7750f6db4606	src_bergmann2018metalab	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_6884c920951c|sr_e786a4f0bdc3	Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344. || Meltzoff, A. N., & Moore, M. K. (1989). Imitation in newborn infants: Exploring the range of gestures imitated and the underlying mechanisms. Developmental Psychology, 25, 954ñ962	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_633b0b1dd222	src_yun2024llmextraction	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_c15be1b60041|sr_f9f06025395c	PMCID:4493951 || PMCID:5055753	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_7f294a5f6636	src_linden2024publicationbiaspsychology	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	2	sr_b2348504f69b|sr_22f96d70c38a	linden_2018_1 || linden_2015_2	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_76301608a345	src_klein2018	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4|5	sr_6c3663410cb7|sr_5c714fede5eb	Many Labs 2 - Alter.1 || Many Labs 2 - Anderson.1	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_d536e3351b51	src_internalkerschbaumerphaseiiiiirheumatology	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_df148fcf0ce2|sr_16dfaeed46ee	Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD || ACR20 responder odds for active regimen versus matched placebo/control row	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_b45199b55a0b	src_collaboration2015	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_4018aa63d523|sr_1ffcb30d1c76	"https://osf.io/8j9cg/ || ""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_c2da9c975a5c	src_collaboration2015	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_4018aa63d523|sr_1ffcb30d1c76	"https://osf.io/8j9cg/ || ""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_ff2123b2b32a	src_internalkerschbaumerphaseiiiiirheumatology	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_df148fcf0ce2|sr_16dfaeed46ee	Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD || ACR20 responder odds for active regimen versus matched placebo/control row	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_89ff24502b6f	src_masur2025privacy	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	4	sr_266b83deab6b|sr_bb35048cf955	Privacy calculus/privacy paradox/context collapse replication (Vitak model) || intentional_disclosure: audience → privacy setting	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_1ce590ffbc1d	src_ying2023pilot	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_bc78312ff9c4|sr_148ffca3367c	Weight-loss maintenance / weight regain || Cluster randomized pilot controlled trial of an occupational therapy intervention for residents with stroke in UK care homes	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_b4d0ba983d2b	src_brodeur2020	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_4adf6fd2310b|sr_09538e441d8b	Parent-Child Information Frictions and Human Capital Investment: Evidence from a Field Experiment || Do Management Interventions Last? Evidence from India	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_c9f045c9e6a8	src_brodeur2020	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	2	2	5	sr_4adf6fd2310b|sr_09538e441d8b	Parent-Child Information Frictions and Human Capital Investment: Evidence from a Field Experiment || Do Management Interventions Last? Evidence from India	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_6c11ca385be8	src_ito2018eyewitnesstencountries	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	1	1	5	sr_e2cb991d651a	Garry et al. (2008) co-witness memory distortion original New Zealand study	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_30bf2551249d	src_vandenakkerselectivehypothesis2023	dataset_file	derived_table	csv	136929	data/derived/effect_inflation_dataset/plot3_vandenakker_matched_result_median_candidates.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	1	1	4	sr_5d73e18a9b1e	Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_22b002ef3f29	src_havranek2015	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	1	1	2	sr_dc8fc4fdac47	Miron (1986)	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_293bef9d82fa	src_amaral2019brazilian	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	1	1	4	sr_65a9f9c5f7bd	RT-PCR | Fig 4 - 24h Control x 25 mg.kg-1 Lead Acetate	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_4bf20669c84a	src_woodhoyprykechinaaiddataverse	supplement_file	archive	zip	42722	data/raw/corpus_candidates/political_science_unlock/dataverse/3VVWPL/3VVWPL.zip	True	2	supplement_first	archive inventory, pandas/openpyxl/readstat for tabular files, PDF parser for supplement PDFs	supplement_value_verifier	1	1	4	sr_32e8f46f1c24	China-aid attitudes survey experiment - paper median of 3 preregistered result rows	needs_extraction	Run supplement_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_4f09cef34d43	src_woodhoyprykechinaaiddataverse	supplement_file	supplement	zip	42722	data/raw/corpus_candidates/political_science_unlock/dataverse/3VVWPL/3VVWPL.zip	True	2	supplement_first	archive inventory, pandas/openpyxl/readstat for tabular files, PDF parser for supplement PDFs	supplement_value_verifier	1	1	4	sr_32e8f46f1c24	China-aid attitudes survey experiment - paper median of 3 preregistered result rows	needs_extraction	Run supplement_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_d1f247b03ea3	work_title_many_labs_2_anderson_1	full_article_html	full_article	html	186541	data/cache/provenance_level5/sample_300/sr_5c714fede5eb__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0309135.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_5c714fede5eb	Many Labs 2 - Anderson.1	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_6babe72d823a	work_title_kuhberger_669	full_article_html	full_article	html	225488	data/cache/provenance_level5/sample_300/sr_61aeb1d7281e__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0105825.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_61aeb1d7281e	kuhberger_669	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_7fa7d1e500b0	work_title_kuhberger_905	full_article_html	full_article	html	225488	data/cache/provenance_level5/sample_300/sr_72e0ac9be373__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0105825.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_72e0ac9be373	kuhberger_905	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ff0fe741b3b0	work_title_integration_of_genome_wide_snp_data_and_gene_expression_profiles_r	full_article_html	full_article	html	315748	data/cache/provenance_level5/sample_300/sr_74bb31b5d242__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pgen.1005510.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_74bb31b5d242	Integration of Genome-Wide SNP Data and Gene-Expression Profiles Reveals Six Novel Loci and Regulatory Mechanisms for Amino Acids and Acylcarnitines in Whole Blood.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ea580bc1b297	work_plot2_kuhberger_2014_main_results_kuhberger_364_2500	full_article_html	full_article	html	225488	data/cache/provenance_level5/sample_300/sr_7967f7ac70eb__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0105825.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_7967f7ac70eb	plot2::kuhberger_364	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_db85c381ed49	work_title_genetic_correlates_of_vitamin_d_binding_protein_and_25_hydroxyvita	full_article_html	full_article	html	573624	data/cache/provenance_level5/sample_300/sr_9078255a0573__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pgen.1006528.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_9078255a0573	Genetic correlates of vitamin D-binding protein and 25-hydroxyvitamin D in neonatal dried blood spots.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_d6332e657709	work_plot2_kuhberger_2014_main_results_kuhberger_899_2785	full_article_html	full_article	html	225488	data/cache/provenance_level5/sample_300/sr_910cc9ea32e4__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0105825.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_910cc9ea32e4	plot2::kuhberger_899	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_d0ee40f605af	work_plot2_kuhberger_2014_main_results_kuhberger_175_2405	full_article_html	full_article	html	225488	data/cache/provenance_level5/sample_300/sr_928de8f12480__crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0105825.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_928de8f12480	plot2::kuhberger_175	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_f15f63e93800	work_title_genome_wide_association_study_of_pancreatic_cancer_in_japanese_pop	full_article_html	full_article	html	192445	data/cache/provenance_level5/sample_300/sr_ba8e04437ef3__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0011824.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_ba8e04437ef3	Genome-wide association study of pancreatic cancer in Japanese population.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_68312d664101	work_title_genomics_of_perivascular_space_burden_unravels_early_mechanisms_of	full_article_html	full_article	html	261339	data/cache/provenance_level5/sample_300/sr_d3539c7b3ccb__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pbio.3001547.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_d3539c7b3ccb	Genomics of perivascular space burden unravels early mechanisms of cerebral small vessel disease.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_6cf2b5afeec7	work_title_genetic_associations_with_radiological_damage_in_rheumatoid_arthri	full_article_html	full_article	html	201808	data/cache/provenance_level5/sample_300/sr_d69fb669841a__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0223246.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_d69fb669841a	Genetic associations with radiological damage in rheumatoid arthritis: Meta-analysis of seven genome-wide association studies of 2,775 cases.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_e1c8630a0da4	work_title_genome_wide_association_study_meta_analysis_for_parkinson_disease	full_article_html	full_article	html	198000	data/cache/provenance_level5/sample_300/sr_deff8d4a6913__pubmed_doi_crossref_work_json_source_url_1__dx.plos.org_10.1371_journal.pone.0176566.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_deff8d4a6913	Genome-Wide Association Study Meta-Analysis for Parkinson Disease Motor Subtypes.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_8aff26c6f9ab	work_title_host_genetic_factors_of_covid_19_susceptibility_and_disease_severi	full_article_html	full_article	html	948208	data/cache/provenance_level5/sample_300/sr_f562e2645cdd__pubmed_doi_crossref_work_json_source_url_1__www.frontiersin.org_articles_10.3389_fnagi.2022.840651_full.html	True	3	html_first	readability/BeautifulSoup DOM parser; retain CSS/XPath selectors	original_article_value_verifier	1	1	5	sr_f562e2645cdd	Host genetic factors of COVID-19 susceptibility and disease severity in a Thai population.	needs_extraction	Run html_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_f288af41b961	work_title_moral_foundations_graham_et_al_2009	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_05cd86ffb475__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_05cd86ffb475	Moral Foundations (Graham et al., 2009)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_5cb13e529eb5	work_doi_10_17605_osf_io_39xuw	full_article_pdf	full_article	pdf	625216	data/cache/provenance_level5/sample_300/sr_0680b784ddd6__openalex_work_json_source_url_1__philpapers.org_archive_schcks-2.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_0680b784ddd6	Schaffer and Knobe Replication	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_eb79173e9c57	work_title_etminan_72	full_article_pdf	full_article	pdf	411401	data/cache/provenance_level5/sample_300/sr_07eb16a91055__europepmc_search_json_source_url_3__europepmc.org_articles_pmc3130329_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_07eb16a91055	Etminan_72	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_bfc9de903397	work_title_nichols_knobe_2007	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_09224852e3e6__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_09224852e3e6	Nichols & Knobe (2007)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_3d0dbc08aff0	work_title_10_1007_s00213_003_1558_z	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_09da2adb56e5__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_09da2adb56e5	10.1007/s00213-003-1558-z	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_4df4acf37ee9	work_title_will_consumption_rebound_after_the_covid_19_pandemic_a_structural	full_article_pdf	full_article	pdf	1163697	data/cache/provenance_level5/sample_300/sr_0c6d1c09a807__openalex_work_json_source_url_1__osf.io_ch72a_download.bin	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_0c6d1c09a807	Will Consumption Rebound After The Covid-19 Pandemic? A Structural Equation Modeling Research Based On The Psychological Arousal Theory	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_3db1093ba612	work_title_paper_41_experiment_2	full_article_pdf	full_article	pdf	1260434	data/cache/provenance_level5/sample_300/sr_0ef241dace7f__crossref_work_json_source_url_1__cdn.elifesciences.org_articles_34364_elife-34364-v1.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_0ef241dace7f	paper_41_experiment_2	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_50465beee74a	work_doi_10_1161_01_str_0000237124_20596_92	full_article_pdf	full_article	pdf	403829	data/cache/provenance_level5/sample_300/sr_148ffca3367c__openalex_work_json_source_url_1__ueaeprints.uea.ac.uk_id_eprint_43690_1_sackley_2006_cluster_randomized_p.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_148ffca3367c	Cluster randomized pilot controlled trial of an occupational therapy intervention for residents with stroke in UK care homes	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_2093edb03809	work_title_genetic_variants_in_cpa6_and_prpf31_are_associated_with_variation	full_article_pdf	full_article	pdf	3307555	data/cache/provenance_level5/sample_300/sr_14d8f4c6d1d5__pubmed_doi_europepmc_search_json_source_url_3__europepmc.org_articles_pmc7025895_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_14d8f4c6d1d5	Genetic Variants in CPA6 and PRPF31 are Associated with Variation in Response to Metformin in Individuals with Type 2 Diabetes.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_979a2686dfb5	work_doi_10_1086_653487	full_article_pdf	full_article	pdf	802246	data/cache/provenance_level5/sample_300/sr_1c33e20c69a2__openalex_work_json_source_url_1__docs.iza.org_dp3959.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_1c33e20c69a2	Goerg et al. (2010)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ed9ff076f3a7	work_title_genome_wide_association_study_of_mri_markers_of_cerebral_small_ves	full_article_pdf	full_article	pdf	1159431	data/cache/provenance_level5/sample_300/sr_31cedf25f0f0__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41467-020-15932-3.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_31cedf25f0f0	Genome-wide association study of MRI markers of cerebral small vessel disease in 42,310 participants.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
