manual_task_id	source_result_id	canonical_result_id	represented_source_id	extraction_source_id	needed_artifact_type	needed_value_fields	priority_score	priority_reason	failed_route_summary	best_candidate_urls	acceptable_manual_routes	library_access_needed_yn	ill_needed_yn	author_contact_needed_yn	repository_access_request_needed_yn	assigned_to	status	opened_at	closed_at	human_outcome	created_source_file_id	created_support_ids	manual_notes
mtask_ca693756820c	sr_706e5e6c7819	cr_1f0e7b87910f	work_title_mobilizing_candidates_political_actors_strategically_shape_the_can	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1017/xps.2014.3	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_eff3cf86dee1	sr_62eef8724f94	cr_e5997d5ccdd9	work_plot2_olsson_sundell_2023_social_interventions_olsson_sundell_2023_323_5	src_olsson2023publicationbias	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1371/journal.pone.0281110	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_b7eff9cf2622	sr_8e53fec0db78	cr_174aa635b5fa	work_title_third_party_governance_and_performance_measurement_a_case_study_of	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1093/jopart/mut017	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_fcd73779ed99	sr_32884f9211fb	cr_7231f190fdd1	work_title_association_of_fads1_2_locus_variants_and_polyunsaturated_fatty_ac	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/32186652/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_4f788e25bb23	sr_5d9a9531214b	cr_da162ab010dd	work_title_sloman2016_1	src_boyce2023studentreplication	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1177/0956797616662271	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_06778c555ae7	sr_f322cf6db3fd	cr_b83f6521e82a	work_title_jap_69_2_214	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0021-9010.69.2.214	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_df4fcc57aa4b	sr_7ac68cdbbc03	cr_064861ba7a0f	work_title_change_from_baseline_in_glycosylated_haemoglobin_a1c_hba1c_after_1	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02589639 | https://clinicaltrials.gov/study/NCT02589639	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_560d2723ea5a	sr_431a5e1736e3	cr_e58d402e83f3	work_title_change_in_blood_carotenoid_status	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT03535844 | https://clinicaltrials.gov/study/NCT03535844	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8805029c19e8	sr_bf852f96d5ef	cr_f5ab8a455f1f	work_title_genome_wide_association_study_identifies_a_common_variant_associat	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/21499250/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_37dbc63c2046	sr_e9c214df8069	cr_6665113bffb1	work_title_change_from_baseline_to_endpoint_mmtt_auc_0_4h_for_plasma_glucose	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02367066 | https://clinicaltrials.gov/study/NCT02367066	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_aa01f6130b71	sr_4420ad24a594	cr_8fff2cb02f4c	work_title_change_from_baseline_in_mean_number_of_days_per_week_with_at_least	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01309841 | https://clinicaltrials.gov/study/NCT01309841	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_d321b5ab2236	sr_0cc5d4c7a6b9	cr_054ffc2b67f6	work_title_2017_preregistered_key_question_effect_schaefer_2019_preg_73	src_schaefer2019meaningfulness	original_source_object	original_source_object|prereg_artifact	95	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.3917/herm.espin.2017.01.0065	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_9dbdf1e8868f	sr_60c2a469e71e	cr_7e25bf8399a5	work_title_jap_81_5_587	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.81.5.587	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_2ab4438e5887	sr_5cfe7da2c521	cr_c846635f1349	work_plot2_metabus_open_bosco_jap_66_6_706_3063	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.66.6.706	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1731d974e379	sr_8ad55815e5fc	cr_017aa0d24327	work_plot2_metabus_open_bosco_jap_79_4_535_3532	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.79.4.535	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_c53167728909	sr_a6f46bca45c2	cr_af1f3ab116be	work_title_conflict_and_housework_does_country_context_matter	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1093/esr/jcp038	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_c042589d7c90	sr_368a7954cbb8	cr_16017ed186ee	work_title_percent_change_from_baseline_in_insulin_resistance_based_on_insuli	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02530385 | https://clinicaltrials.gov/study/NCT02530385	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_181ff727c512	sr_be6f969d81a7	cr_91855dacc63b	work_plot2_metabus_open_bosco_pp_54_3_669_4855	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/peps.2001.54.issue-3	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3f5516f2fdb3	sr_46fcf0099591	cr_fd0d10bd9f8c	work_title_jap_83_4_531	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.83.4.531	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_0c529efc9871	sr_fee3ac01c606	cr_8fa73f4e743f	work_title_a_trans_ethnic_genome_wide_association_study_identifies_gender_spe	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/26041818/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_afa4ea5ec2ba	sr_14b1bfc72686	cr_e72826bb43fb	work_title_building_confidence_in_elections_the_case_of_electoral_monitors_in	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1017/xps.2013.1	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_61e87e2ea50f	sr_56a9f30f8d92	cr_7f37bf8ab1a7	work_title_pp_51_3_577	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/j.1744-6570.1998.tb00252.x	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_2815517d6c39	sr_c4f5b565a745	cr_e61400a190c0	work_title_jap_67_1_119	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.67.1.119	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ed74c2503d41	sr_8dbf832c0aa0	cr_af3aa1d4b34e	work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.evolhumbehav.2013.12.002	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_af9819515757	sr_d30c0407b24b	cr_96efde9323db	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_bio_019_6631	src_schaefer2019meaningfulness	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.21769/bioprotoc.5001	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_808a18af2893	sr_4c9b3024bcba	cr_71ee53552834	work_title_time_required_for_intubation	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00706823 | https://clinicaltrials.gov/study/NCT00706823	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_82d47b1d76d0	sr_868dfc6da179	cr_4df823c6ae16	work_title_exacerbation_or_relapse_of_psychotic_symptoms	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00333177 | https://clinicaltrials.gov/study/NCT00333177	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ec9bf2d13791	sr_2ead36cae8e2	cr_3d047ff96d4d	work_title_schaefer_2019_np_mul_093	src_schaefer2019meaningfulness	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1088/1126-6708/2008/12/093	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_44627ef6b5ef	sr_10e682ba553b	cr_b2f33b0719c2	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_exp_031_6938	src_schaefer2019meaningfulness	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1088/1126-6708/2006/05/031	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_2b826a3e45e5	sr_4f77703173f7	cr_2734829930a8	work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00596752 | https://clinicaltrials.gov/study/NCT00596752	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_b32049262beb	sr_ee72592661db	cr_d5ef41617c84	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	src_tosh2024	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0003-066x.54.6.408	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_c35a00c29dca	sr_285363cf3974	cr_2449f6ef2a07	work_title_jap_76_6_845	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0021-9010.76.6.845	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_fd69d31ed294	sr_d222165d0b25	cr_f0e8c443c637	work_title_ratner_k_g_amodio_d_m_2013_seeing_us_vs_them_minimal_group_effects	src_motyl2017state	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.jesp.2012.10.017	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_90a7f8057434	sr_d3faea5526bc	cr_d11ec3c47ce0	work_title_cumulative_structural_disadvantage_and_racial_health_disparities_t	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1007/s13524-014-0330-9	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_64c1cc4d2c4e	sr_1e8a07a9cd86	cr_8c6a3c09db1d	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_dev_029_6789	src_schaefer2019meaningfulness	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1093/jicru/3.2.report70	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_d97c2c3308b6	sr_65a9f9c5f7bd	cr_492003e22a15	work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	src_amaral2019brazilian	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/bcpt.12183	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1c71a7650c19	sr_562a7f6042a2	cr_d9af9c9d966a	work_title_nahmias_et_al_2006	src_internalplot2replicationpairoriginalsbridge	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1097/acm.0000000000005485	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_73ea89de6960	sr_bf90b4be790a	cr_824dff86a9e4	work_title_treatment_engagement	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00137267 | https://clinicaltrials.gov/study/NCT00137267	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_99776fb13074	sr_6e5c68827050	cr_1c321d607ec8	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	src_esareywu2016	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=2	https://doi.org/10.1017/S0003055412000494	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ce9399742def	sr_d225c4f2ad96	cr_08aa2d3fff8c	work_title_jap_93_6_1208	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/a0012678	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_4dc348f55f5f	sr_6593fff4c749	cr_67bc075c9d23	work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.evolhumbehav.2014.07.007	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ec6662227b48	sr_910cc9ea32e4	cr_16a8038ff49f	work_plot2_kuhberger_2014_main_results_kuhberger_899_2785	src_kuhberger2014publicationbias	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1371/journal.pone.0105825	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_dcb53f32e475	sr_80c5ee34e5f4	cr_7e974e44985a	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	src_tosh2024	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1162/qjec.122.3.1067	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1924f9cae6b9	sr_187e0ccced6f	cr_02029c02b736	work_doi_10_1037_0096_3445_136_2_241	src_tosh2024	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0096-3445.136.2.241	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_12f4679b08e4	sr_af15cdb4aad8	cr_1b0e0c3bb3e2	work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02508480 | https://clinicaltrials.gov/study/NCT02508480	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8892fbc4d6a4	sr_148ffca3367c	cr_9b63e93b0471	work_doi_10_1161_01_str_0000237124_20596_92	src_ying2023pilot	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1161/01.Str.0000237124.20596.92	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_aab88c5f4e5f	sr_22f96d70c38a	cr_9092da161e26	work_title_linden_2015_2	src_linden2024publicationbiaspsychology	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1		try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ae20fb11592b	sr_f9f06025395c	cr_62ffc7026ec2	work_title_pmcid_5055753	src_yun2024llmextraction	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5055753/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_aaf5cbc7f8ea	sr_bbf5b92dab8e	cr_50f5cc558134	work_title_faria_haddad_2014	src_havranekarmingtondata	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1590/0103-6351/1571	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_5b51d275fd99	sr_4adf6fd2310b	cr_eee7a2215a0a	work_title_parent_child_information_frictions_and_human_capital_investment_ev	src_brodeur2020	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1086/711410	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
